order_id,order_date,customer_id,sku,product,category,quantity,unit_price,discount_percent,country,channel
ORD-103008,2025-10-20 10:14,C00849,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,Pakistan,website
ORD-101901,2026-03-16 14:14,C00002,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,pakistan,website
ORD-104591,2025-12-29 17:14,C00229,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",10,United Kingdom,Website
ORD-101179,2026-08-28 20:14,C00437,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,UAE,marketplace
ORD-101993,08/08/2025,C00058,SKU-1010,65W GaN charger,Power,2,"Rs 3,900",0,pakistan,marketplace
ORD-101745,2025-04-17 19:14,C00044,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,United Arab Emirates,retail
ORD-102705,2025-11-07 18:14,C00010,SKU-1001,Mechanical keyboard,Peripherals,2,"Rs 9,800",5,PK,website
ORD-101552,2025-08-06 07:14,C00034,SKU-1005,24 inch monitor,Displays,3,"Rs 32,900",20,United Kingdom,website
ORD-103621,2026-02-12 12:14,C00846,SKU-1010,65W GaN charger,Power,-2,"Rs 3,900",0,United Arab Emirates,Website
ORD-103206,2026-06-09 09:14,C00039,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,Pakistan,retail
ORD-100322,2026-06-18 07:14,C00009,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,UK,website
ORD-100783,2025-10-15 13:14,C00176,SKU-1005,24 inch monitor,Displays,-3,"Rs 32,900",5,United Kingdom,Website
ORD-101953,2025-09-06 20:14,C00675,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,pakistan,website
ORD-104839,2025-09-17 18:14,C00676,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,PK,website
ORD-104423,2025-04-12 16:14,C00176,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,PK,retail
ORD-100766,2025-05-18 19:14,C00044,SKU-1003,USB-C cable 2m,Cables,-1,Rs 850,0,United Kingdom,website
ORD-100045,2025-11-03 14:14,C00321,SKU-1005,24 inch monitor,Displays,2,"Rs 32,900",0,UAE,retail
ORD-105461,2026-02-27 15:14,C00198,SKU-1010,65W GaN charger,Power,2,"Rs 3,900",5,Pakistan,retail
ORD-102292,2025-07-13 14:14,C00007,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,PK,Website
ORD-101544,2026-02-20 16:14,C00328,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",5,United Kingdom,Website
ORD-104208,09/04/2025,C00055,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,Pakistan,website
ORD-100788,2026-05-26 19:14,C00499,SKU-1001,Mechanical keyboard,Peripherals,2,"Rs 9,800",0,Saudi Arabia,marketplace
ORD-102203,2026-03-06 19:14,C00076,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,PK,retail
ORD-101990,2026-02-08 15:14,C00306,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,PK,retail
ORD-102911,2025-03-24 16:14,C00314,SKU-1007,Noise cancelling headset,Audio,1,,0,UAE,website
ORD-103129,2025-09-11 12:14,C00899,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,5,United Arab Emirates,Website
ORD-100256,2026-05-22 11:14,C00288,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,UK,retail
ORD-104217,2026-07-20 13:14,C00040,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,UK,website
ORD-102932,2025-11-08 16:14,C00786,SKU-1010,65W GaN charger,Power,5,"Rs 3,900",10,Saudi Arabia,website
ORD-102659,2026-08-04 12:14,C00044,SKU-1001,Mechanical keyboard,Peripherals,3,"Rs 9,800",5,pakistan,Website
ORD-104819,2025-04-11 10:14,C00017,SKU-1010,65W GaN charger,Power,2,"Rs 3,900",0,UAE,retail
ORD-101288,2026-08-26 19:14,C00272,SKU-1007,Noise cancelling headset,Audio,3,"Rs 6,900",0,PK,retail
ORD-102875,2026-01-30 14:14,C00709,SKU-1002,Wireless mouse,Peripherals,5,"Rs 2,600",0,pakistan,marketplace
ORD-101871,2026-01-02 18:14,C00051,SKU-1002,Wireless mouse,Peripherals,3,"Rs 2,600",0,PK,marketplace
ORD-104947,2026-06-29 09:14,C00454,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,UK,retail
ORD-101640,2026-09-09 09:14,C00299,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",10,Pakistan,retail
ORD-101246,2026-07-31 07:14,C00046,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,pakistan,website
ORD-102946,2026-06-21 19:14,C00030,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",5,Pakistan,website
ORD-101321,2025-05-21 17:14,C00005,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,PK,marketplace
ORD-102258,2025-12-03 20:14,C00512,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,Saudi Arabia,retail
ORD-103810,2025-09-23 16:14,C00001,SKU-1003,USB-C cable 2m,Cables,2,Rs 850,10,UK,marketplace
ORD-102692,2026-09-04 13:14,C00045,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,pakistan,website
ORD-100772,2025-04-01 18:14,C00528,SKU-1010,65W GaN charger,Power,2,"Rs 3,900",0,UAE,marketplace
ORD-100626,2026-01-30 13:14,C00178,SKU-1009,Webcam 1080p,Video,2,"Rs 5,400",20,pakistan,retail
ORD-104795,25/01/2026,C00043,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",5,Pakistan,website
ORD-105170,2025-07-24 18:14,C00031,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,UAE,Website
ORD-102542,2025-10-25 15:14,C00026,SKU-1007,Noise cancelling headset,Audio,3,"Rs 6,900",0,PK,website
ORD-104112,2026-07-05 15:14,C00048,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,PK,marketplace
ORD-101155,2025-07-06 16:14,C00244,SKU-1002,Wireless mouse,Peripherals,2,"Rs 2,600",0,Saudi Arabia,retail
ORD-104990,2025-11-06 11:14,C00500,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,pakistan,Website
ORD-105456,2026-07-30 14:14,C00005,SKU-1002,Wireless mouse,Peripherals,2,"Rs 2,600",5,Pakistan,website
ORD-100147,2026-01-29 18:14,C00046,SKU-1006,Laptop stand,Accessories,3,"Rs 4,200",0,PK,retail
ORD-100517,2026-06-14 09:14,C00595,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",20,UAE,marketplace
ORD-104518,2025-05-04 18:14,C00733,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,United Kingdom,Website
ORD-105222,2025-07-15 15:14,C00037,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",5,pakistan,retail
ORD-105855,2025-11-19 14:14,C00016,SKU-1005,24 inch monitor,Displays,3,"Rs 32,900",20,United Kingdom,retail
ORD-105325,2026-07-12 14:14,C00051,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,pakistan,retail
ORD-101925,2026-07-18 07:14,C00451,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",5,pakistan,marketplace
ORD-104411,2025-08-22 11:14,C00147,SKU-1008,1TB portable SSD,Storage,5,"Rs 13,500",0,pakistan,retail
ORD-105900,2025-08-22 07:14,C00036,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",20,UAE,website
ORD-100437,2026-06-29 14:14,C00053,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,Saudi Arabia,retail
ORD-105135,2026-01-12 07:14,C00366,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,Pakistan,retail
ORD-102413,2026-07-31 20:14,C00056,SKU-1007,Noise cancelling headset,Audio,2,"Rs 6,900",5,Pakistan,retail
ORD-102424,2025-09-28 09:14,C00017,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,UAE,Website
ORD-102332,2026-04-06 12:14,C00393,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,Saudi Arabia,website
ORD-100142,2026-06-29 07:14,C00050,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,pakistan,Website
ORD-100663,2026-05-25 16:14,C00038,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,pakistan,website
ORD-104206,2025-07-23 14:14,C00850,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",20,Saudi Arabia,marketplace
ORD-102981,2026-03-28 11:14,C00205,SKU-1008,1TB portable SSD,Storage,2,"Rs 13,500",0,Saudi Arabia,Website
ORD-100705,2025-04-26 13:14,C00162,SKU-1010,65W GaN charger,Power,5,"Rs 3,900",0,United Arab Emirates,Website
ORD-103749,16/10/2025,C00479,SKU-1001,Mechanical keyboard,Peripherals,2,"Rs 9,800",0,United Arab Emirates,website
ORD-102107,2026-05-21 13:14,C00638,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",5,Pakistan,website
ORD-105116,2025-11-10 13:14,C00049,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,UK,retail
ORD-105518,2025-09-29 10:14,C00017,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,pakistan,Website
ORD-104032,2026-04-30 10:14,C00431,SKU-1009,Webcam 1080p,Video,2,"Rs 5,400",10,United Arab Emirates,marketplace
ORD-104810,2026-09-06 13:14,C00395,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,United Arab Emirates,marketplace
ORD-102912,2025-05-21 16:14,C00843,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",5,PK,retail
ORD-101230,2025-10-07 15:14,C00459,SKU-1003,USB-C cable 2m,Cables,2,Rs 850,0,United Arab Emirates,website
ORD-104522,2025-11-30 12:14,C00043,SKU-1002,Wireless mouse,Peripherals,3,"Rs 2,600",0,pakistan,website
ORD-104574,2025-07-13 15:14,C00278,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,UK,website
ORD-102935,2026-08-16 18:14,C00703,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,Pakistan,Website
ORD-102960,2026-03-11 20:14,C00869,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,pakistan,retail
ORD-101399,2026-08-03 10:14,C00741,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",10,pakistan,Website
ORD-102172,2026-06-20 20:14,C00048,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",5,UK,marketplace
ORD-102451,2025-12-21 18:14,C00752,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,Saudi Arabia,marketplace
ORD-100224,2026-02-21 11:14,C00552,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",20,UK,website
ORD-103687,2026-06-04 20:14,C00032,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,Pakistan,marketplace
ORD-101499,2025-06-28 20:14,C00797,SKU-1003,USB-C cable 2m,Cables,2,Rs 850,0,United Kingdom,website
ORD-100212,2026-05-07 20:14,C00780,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,PK,marketplace
ORD-104167,2025-12-11 15:14,C00043,SKU-1001,Mechanical keyboard,Peripherals,2,"Rs 9,800",0,Pakistan,retail
ORD-101177,2025-11-14 14:14,C00282,SKU-1005,24 inch monitor,Displays,2,,0,Saudi Arabia,marketplace
ORD-100850,2025-10-27 12:14,C00683,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",5,PK,retail
ORD-101707,2025-04-18 09:14,C00467,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",5,United Arab Emirates,marketplace
ORD-104945,29/07/2026,C00056,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",5,PK,Website
ORD-104840,2026-07-09 08:14,C00612,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,UK,Website
ORD-101660,2026-05-20 13:14,C00184,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,Saudi Arabia,Website
ORD-102457,2025-09-27 08:14,C00880,SKU-1004,HDMI cable 1.5m,Cables,3,"Rs 1,300",0,United Arab Emirates,marketplace
ORD-103982,2025-11-29 10:14,C00756,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",10,pakistan,Website
ORD-102531,2026-07-17 18:14,C00647,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",5,United Kingdom,Website
ORD-103510,2026-03-17 17:14,C00052,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",5,United Kingdom,retail
ORD-103747,2025-12-16 13:14,C00005,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,UK,retail
ORD-100562,2026-08-08 13:14,C00449,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",10,UK,retail
ORD-105374,2025-09-06 15:14,C00884,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,United Kingdom,retail
ORD-105107,2026-08-26 08:14,C00603,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,United Arab Emirates,Website
ORD-102888,2026-05-22 17:14,C00110,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",5,pakistan,marketplace
ORD-101047,30/07/2026,C00046,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",20,pakistan,Website
ORD-102231,2026-04-11 14:14,C00749,SKU-1005,24 inch monitor,Displays,2,"Rs 32,900",5,United Kingdom,retail
ORD-101121,2026-08-10 12:14,C00722,SKU-1003,USB-C cable 2m,Cables,2,Rs 850,0,pakistan,marketplace
ORD-104222,2026-06-24 09:14,C00023,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,UAE,website
ORD-101326,2026-04-30 13:14,C00001,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,UK,retail
ORD-102841,2026-04-19 20:14,C00829,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,UK,marketplace
ORD-100312,2026-08-04 14:14,C00826,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",20,Pakistan,Website
ORD-105516,2025-04-21 08:14,,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",5,United Kingdom,website
ORD-105109,2025-04-30 10:14,C00491,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,United Kingdom,Website
ORD-103339,2026-03-17 14:14,C00004,SKU-1009,Webcam 1080p,Video,2,"Rs 5,400",0,Saudi Arabia,Website
ORD-104198,2026-03-04 11:14,C00817,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,UK,Website
ORD-101818,2025-06-15 14:14,C00708,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",20,pakistan,marketplace
ORD-104886,2025-06-14 15:14,C00455,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,Pakistan,marketplace
ORD-101099,2026-05-09 12:14,C00046,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,UAE,marketplace
ORD-101272,2026-06-06 17:14,C00511,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,PK,Website
ORD-100429,2025-06-22 18:14,C00389,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",5,UK,Website
ORD-101455,2026-08-25 20:14,C00614,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",10,United Arab Emirates,website
ORD-101404,2025-04-11 13:14,C00017,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,United Arab Emirates,marketplace
ORD-102124,2025-05-02 18:14,C00013,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,UK,website
ORD-102257,2025-04-14 14:14,C00350,SKU-1008,1TB portable SSD,Storage,2,"Rs 13,500",10,United Arab Emirates,Website
ORD-101556,04/12/2025,C00007,SKU-1006,Laptop stand,Accessories,3,"Rs 4,200",0,PK,marketplace
ORD-104249,2026-02-15 12:14,C00055,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,Saudi Arabia,website
ORD-105293,2026-06-30 12:14,C00755,SKU-1007,Noise cancelling headset,Audio,3,"Rs 6,900",0,Pakistan,website
ORD-101178,2025-06-08 07:14,C00261,SKU-1007,Noise cancelling headset,Audio,2,"Rs 6,900",0,pakistan,retail
ORD-105202,2026-07-05 20:14,C00323,SKU-1003,USB-C cable 2m,Cables,2,Rs 850,0,United Kingdom,marketplace
ORD-103047,2026-06-21 09:14,C00886,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",5,UK,website
ORD-103306,2025-06-22 14:14,C00382,SKU-1001,Mechanical keyboard,Peripherals,2,"Rs 9,800",0,Saudi Arabia,Website
ORD-103298,2026-05-06 18:14,C00490,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,UK,retail
ORD-102224,2026-03-07 12:14,C00060,SKU-1001,Mechanical keyboard,Peripherals,2,"Rs 9,800",0,United Arab Emirates,website
ORD-101620,2026-03-23 19:14,C00830,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,United Arab Emirates,marketplace
ORD-105257,2025-08-27 08:14,C00041,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,pakistan,Website
ORD-102259,2025-05-17 12:14,C00038,SKU-1008,1TB portable SSD,Storage,2,"Rs 13,500",0,United Kingdom,marketplace
ORD-104710,2025-11-24 20:14,C00895,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,United Arab Emirates,marketplace
ORD-105390,2025-04-03 17:14,C00001,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",5,UAE,retail
ORD-102499,2026-06-16 11:14,C00037,SKU-1009,Webcam 1080p,Video,2,"Rs 5,400",10,PK,website
ORD-102672,2026-06-26 08:14,C00884,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",10,UAE,retail
ORD-105203,2025-07-21 13:14,C00028,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",20,United Arab Emirates,Website
ORD-102889,2026-03-04 11:14,C00347,SKU-1009,Webcam 1080p,Video,2,"Rs 5,400",20,United Kingdom,website
ORD-102577,2026-06-10 20:14,C00037,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,PK,marketplace
ORD-103585,2026-06-22 14:14,C00516,SKU-1005,24 inch monitor,Displays,3,"Rs 32,900",10,Saudi Arabia,website
ORD-102485,2026-09-05 14:14,C00468,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",5,United Kingdom,Website
ORD-104658,2026-05-18 15:14,C00036,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,United Arab Emirates,website
ORD-102706,2025-08-20 10:14,C00111,SKU-1003,USB-C cable 2m,Cables,2,Rs 850,5,United Kingdom,retail
ORD-100954,2026-07-11 19:14,C00018,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,Saudi Arabia,Website
ORD-104199,2026-08-15 15:14,C00014,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",10,pakistan,retail
ORD-101052,2026-06-16 14:14,C00730,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,Saudi Arabia,website
ORD-102444,2025-06-29 09:14,C00898,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",5,UK,marketplace
ORD-102803,2025-06-18 19:14,C00887,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,UK,website
ORD-100888,2025-08-28 07:14,C00044,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,pakistan,Website
ORD-103059,2026-05-06 12:14,C00183,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",10,Pakistan,website
ORD-104246,2025-06-16 11:14,C00023,SKU-1007,Noise cancelling headset,Audio,2,"Rs 6,900",0,PK,retail
ORD-104871,2026-01-18 20:14,C00025,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,10,United Kingdom,marketplace
ORD-104913,2026-01-22 19:14,C00019,SKU-1004,HDMI cable 1.5m,Cables,2,"Rs 1,300",0,Pakistan,marketplace
ORD-100139,2026-08-18 20:14,C00208,SKU-1007,Noise cancelling headset,Audio,5,"Rs 6,900",0,United Arab Emirates,retail
ORD-100629,2025-07-25 15:14,C00417,SKU-1002,Wireless mouse,Peripherals,2,"Rs 2,600",0,PK,marketplace
ORD-104730,2026-07-13 20:14,C00543,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,UK,retail
ORD-100049,2025-12-22 10:14,C00769,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,10,Saudi Arabia,retail
ORD-101906,2026-05-14 17:14,C00695,SKU-1007,Noise cancelling headset,Audio,-1,"Rs 6,900",0,Saudi Arabia,website
ORD-103371,2025-08-09 20:14,C00016,SKU-1001,Mechanical keyboard,Peripherals,2,"Rs 9,800",0,United Kingdom,website
ORD-100469,2026-06-17 14:14,C00018,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",10,Saudi Arabia,website
ORD-100891,2025-05-09 08:14,C00044,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",10,UK,marketplace
ORD-102807,2025-10-26 13:14,C00470,SKU-1007,Noise cancelling headset,Audio,5,"Rs 6,900",0,PK,website
ORD-100652,2025-05-29 07:14,C00005,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,UAE,retail
ORD-103640,2025-08-25 08:14,C00283,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,United Kingdom,Website
ORD-101202,2025-05-03 16:14,C00413,SKU-1007,Noise cancelling headset,Audio,5,"Rs 6,900",20,United Arab Emirates,Website
ORD-104720,2025-11-07 15:14,C00845,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",20,UK,website
ORD-105370,2025-12-23 07:14,C00604,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,Saudi Arabia,retail
ORD-104168,2025-09-11 11:14,C00105,SKU-1006,Laptop stand,Accessories,3,"Rs 4,200",5,PK,retail
ORD-104686,2026-08-10 11:14,C00850,SKU-1007,Noise cancelling headset,Audio,2,"Rs 6,900",0,PK,Website
ORD-100187,2025-05-09 16:14,C00129,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,Saudi Arabia,Website
ORD-103722,2026-04-07 14:14,C00727,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",5,United Arab Emirates,Website
ORD-102153,2026-05-27 09:14,C00054,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,UAE,marketplace
ORD-100742,2026-01-24 08:14,C00281,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,Saudi Arabia,website
ORD-101913,2026-04-08 15:14,C00022,SKU-1010,65W GaN charger,Power,2,"Rs 3,900",5,UAE,marketplace
ORD-103448,2025-08-25 15:14,C00015,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,PK,website
ORD-102855,2025-09-21 19:14,C00815,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",10,pakistan,marketplace
ORD-100793,2026-04-23 09:14,C00643,SKU-1006,Laptop stand,Accessories,-1,"Rs 4,200",0,pakistan,retail
ORD-100415,2025-08-03 12:14,C00016,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",20,UAE,website
ORD-100910,2026-03-16 09:14,C00318,SKU-1007,Noise cancelling headset,Audio,2,"Rs 6,900",0,pakistan,marketplace
ORD-100054,2025-08-08 10:14,C00053,SKU-1006,Laptop stand,Accessories,3,"Rs 4,200",0,United Arab Emirates,marketplace
ORD-102595,2025-04-06 09:14,C00324,SKU-1005,24 inch monitor,Displays,2,"Rs 32,900",0,PK,Website
ORD-104563,2026-03-31 17:14,C00185,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,UAE,marketplace
ORD-100753,2026-05-30 11:14,C00284,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",5,United Kingdom,retail
ORD-105240,2025-11-01 08:14,C00299,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,Saudi Arabia,Website
ORD-105946,2026-05-19 13:14,C00399,SKU-1005,24 inch monitor,Displays,2,"Rs 32,900",0,UAE,retail
ORD-103825,2026-01-06 19:14,C00385,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",5,UAE,marketplace
ORD-105290,2026-02-09 15:14,C00144,SKU-1007,Noise cancelling headset,Audio,2,"Rs 6,900",0,Pakistan,Website
ORD-101299,2025-04-07 11:14,C00290,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",5,Saudi Arabia,Website
ORD-103882,2026-07-14 18:14,C00010,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,pakistan,website
ORD-104920,2025-06-26 14:14,C00002,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,UK,Website
ORD-100765,2025-12-25 17:14,C00006,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,Pakistan,marketplace
ORD-100040,2026-08-18 19:14,C00440,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,pakistan,marketplace
ORD-104087,2026-06-26 08:14,C00653,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,United Kingdom,website
ORD-105155,2025-11-06 08:14,C00037,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",20,pakistan,website
ORD-104698,29/03/2025,C00555,SKU-1008,1TB portable SSD,Storage,2,"Rs 13,500",5,Pakistan,marketplace
ORD-104885,2026-01-04 15:14,C00285,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,United Arab Emirates,website
ORD-101292,2026-08-12 07:14,C00844,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",10,UK,retail
ORD-105718,2025-12-26 17:14,C00706,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,Pakistan,Website
ORD-100328,2025-07-12 11:14,C00052,SKU-1005,24 inch monitor,Displays,2,"Rs 32,900",0,UAE,marketplace
ORD-105330,2025-04-13 08:14,C00010,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,UAE,marketplace
ORD-105752,2026-01-23 07:14,C00330,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,UK,retail
ORD-100487,2026-02-08 11:14,C00017,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,UK,website
ORD-102300,2026-05-20 16:14,C00223,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,Saudi Arabia,Website
ORD-103423,2026-07-22 12:14,C00049,SKU-1008,1TB portable SSD,Storage,3,"Rs 13,500",0,United Kingdom,marketplace
ORD-104197,2026-01-30 08:14,C00010,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,United Kingdom,Website
ORD-101729,2026-07-30 14:14,C00773,SKU-1009,Webcam 1080p,Video,2,"Rs 5,400",0,UK,marketplace
ORD-102501,2025-10-20 12:14,C00722,SKU-1004,HDMI cable 1.5m,Cables,2,"Rs 1,300",0,UK,marketplace
ORD-103512,2026-01-29 08:14,C00060,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",5,pakistan,website
ORD-103042,2025-05-17 11:14,C00806,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,UAE,website
ORD-101057,2026-06-20 09:14,C00416,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,United Arab Emirates,marketplace
ORD-105476,2025-05-30 16:14,C00801,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,Pakistan,retail
ORD-102728,30/05/2026,C00059,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,Saudi Arabia,Website
ORD-105548,2026-03-04 10:14,C00249,SKU-1003,USB-C cable 2m,Cables,2,Rs 850,0,UK,retail
ORD-104814,2025-11-02 18:14,C00112,SKU-1003,USB-C cable 2m,Cables,-1,Rs 850,20,United Kingdom,Website
